,VTI,VEA,VWO,BND,EMB,QQQ,VNQ
2/24/10,0.00896861,0.003087443,0.01248373,0.001260952,0.001487963,0.01019023,0.01022032
2/25/10,-0.000355564,-0.004001264,-0.007963046,0.001385128,0.003565775,-0.000224213,0.003821987
2/26/10,0,0.006798554,0.008839983,0.001131841,0.007599651,0.003587441,-0.000447939
3/1/10,0.01191538,0.007366417,0.01664728,0.001049108,0.000794495,0.01452193,0.00851439
3/2/10,0.00316345,0.007312666,0.01136079,0.000755066,0.008172711,0.003083008,0.000444356
3/3/10,0.001226344,0.0142165,0.002496217,0.000125781,-0.001082811,0.001097678,-0.002664866
3/4/10,0.002624632,-0.005070032,-0.006474062,0.000754402,0.000976548,0.003289507,0.006234664
3/5/10,0.01588132,0.02248201,0.02907268,-0.001507666,0.001073177,0.01508194,0.0272184
3/8/10,0.000171829,-0.002638527,-0.000243598,-0.001635899,0.003995673,0.001937988,0.01012497
3/9/10,0.002061129,-0.002939515,0.00414134,0.000676876,0.000679477,0.005587839,0.002345929
3/10/10,0.005313702,0.006485885,0.001940757,-0.000802303,-0.001163984,0.008121335,0.008936131
3/11/10,0.003751021,0.003222045,0.003874088,-0.000126083,0.00203942,0.003815991,0.005904736
3/12/10,0,0.004671528,-0.002653175,0.000378199,0.006784231,0.000211238,0.007966479
3/15/10,-0.000339739,-0.006102851,-0.006771434,0.001386271,0.001732772,-0.002533761,-0.002287866
3/16/10,0.008156387,0.01169584,0.01168735,0.001761885,0.001057088,0.006350534,0.02418178
3/17/10,0.006404808,0.005780369,0.01010835,0.00025131,0.004031853,0.002734482,0.01485853
3/18/10,-0.001172328,-0.006034457,-0.006433177,-0.001758344,-0.002390286,0.003356486,-0.005415171
3/19/10,-0.006539225,-0.01040765,-0.009832131,0.000754876,0.003162755,-0.006032618,-0.01088931
3/22/10,0.007088577,0.002118088,0.002421857,0.001005806,-0.002675063,0.009054463,0.01264014
3/23/10,0.007038746,0.00841047,0.007972985,0,0.000479002,0.006938658,-0.00281859
3/24/10,-0.005824571,-0.01792952,-0.01342285,-0.005023882,-0.000766008,-0.004818365,0.005451251
3/25/10,-0.00174088,0.001177883,-0.005162816,-0.003155769,-0.002012257,-0.00145772,0.002429719
3/26/10,-0.000168386,0.006176444,0.007143375,0.002152693,-0.000480106,0.001042737,-0.005247191
3/29/10,0.005893287,0.01023099,0.01818623,-0.002148069,0.00076851,0.004791657,0.003043167
3/30/10,0.000502156,0.00086802,0.003334112,0.002026036,-0.00038396,0.003317434,-0.001415852
3/31/10,-0.003011549,0.000867267,0.000474732,0.000884616,0.001056276,-0.004753039,-0.01134287
4/1/10,0.007215981,0.01473143,0.023962,-0.000319008,0.000466971,0,0.005121901
4/5/10,0.009663412,-0.001423263,0.009962936,-0.005829187,0.001348482,0.00934387,0.02201382
4/6/10,0.002805313,0.001140168,0.002064697,0.000764592,-0.001058105,0.002880053,0.02293581
4/7/10,-0.0053316,-0.01025059,-0.007829648,0.003820235,0.000481493,-0.002461517,-0.02203161
4/8/10,0.002382308,0.000863136,0.002584326,-0.000507433,0.001347444,0.002261991,0.0011962
4/9/10,0.006766791,0.01465934,0.00529343,0.001903814,0.001057292,0.005949879,0.01413777
4/12/10,0.002295072,0.003965988,-0.008241772,0.001013354,0.002400384,0.000815846,-0.006283128
4/13/10,0.000981377,-0.001128586,-0.000692493,0.00202485,0.000478883,0.005094762,0.02450104
4/14/10,0.0122549,0.01271178,0.01570802,-0.000757736,0.00248925,0.0119627,0.001542948
4/15/10,0.001291332,0.000836893,-0.006140561,0.001516622,0.005443603,0.004407959,-0.02734454
4/16/10,-0.01563755,-0.02341137,-0.02631582,0.002145454,0.000379948,-0.01196893,-0.02296575
4/19/10,0.002620371,-0.001997708,-0.004700371,-0.001259364,-0.002563584,-0.000605669,0.004457978
4/20/10,0.009473995,0.007720917,0.01157029,0.001008723,0.002855739,0.005050505,0.01694574
4/21/10,-0.000809049,-0.007661761,-0.0039683,0.000755732,-0.001139014,0.005628116,0.01745687
4/22/10,0.004858287,-0.009722623,0.004452834,-0.000629269,-0.002755877,0.005596694,0.01540263
4/23/10,0.006768767,0.006641627,0.00513302,-0.000755733,-0.002287074,0.004174102,0.01324882
4/26/10,-0.00352171,0.002008023,0.000464175,-0.000504075,0.000477584,-0.002177367,0.007959032
4/27/10,-0.02409638,-0.03950762,-0.03549881,0.003656914,-0.006969006,-0.02122594,-0.03196084
4/28/10,0.006584387,-0.000894151,0.009862878,-0.000628162,-0.002499467,0.000608001,0.003107396
4/29/10,0.01308257,0.01730304,0.01476891,0.000377153,0.001831099,0.0174195,0.04511129
4/30/10,-0.0171106,-0.01290319,-0.01267599,0.002890579,0.003367062,-0.01975911,-0.03112264
5/3/10,0.0134669,0.005347603,0.006181605,-0.000544942,0.001449993,0.01406451,0.03326963
5/4/10,-0.02430724,-0.03959811,-0.04111526,0.002879828,-0.005097196,-0.03004206,-0.02276091
5/5/10,-0.008138148,-0.01723075,-0.01848201,0.000514118,-0.007539863,-0.00516209,-0.01344448
5/6/10,-0.03369057,-0.04727615,-0.03660558,0.003883925,-0.04443262,-0.03341637,-0.04107485
5/7/10,-0.01885356,-0.002300351,0.000990258,-0.002495606,0.01377968,-0.02490874,-0.01681345
5/10/10,0.04592021,0.06488805,0.06560793,-0.001126458,0.03368187,0.05197094,0.06596095
5/11/10,-0.000844361,-0.01299109,-0.01759104,0.001378281,0.000486364,-0.001046666,0.005920503
5/12/10,0.01605545,0.009714866,0.01392692,-0.002752768,0.003888796,0.01885997,0.01613826
5/13/10,-0.011976,-0.01210432,-0.009811173,0.001882077,0.00319576,-0.01583711,-0.01625559
5/14/10,-0.01801346,-0.02764685,-0.01733963,0.003381394,-0.004923202,-0.01922671,-0.03171894
5/17/10,0.000685704,-0.002584812,-0.004789479,0.000124744,-0.000194066,0.003196282,0.001373081
5/18/10,-0.01413399,-0.02170392,-0.02152985,0.003743954,-0.001455404,-0.01380632,-0.02526936
5/19/10,-0.007211697,0.006953612,-0.01242556,0.000248622,-0.005538892,-0.007968962,-0.009244354
5/20/10,-0.03885876,-0.04537978,-0.0453474,0.001740204,-0.01983583,-0.03712555,-0.05131843
5/21/10,0.01456928,0.03238025,0.02718291,0.001364941,0.007676247,0.01104852,0.03356852
5/24/10,-0.01256508,-0.02235569,-0.01095963,-0.000123848,0.003066854,-0.00401428,-0.02234178
5/25/10,0,-0.002047763,-0.009189193,0.000247821,-0.00818623,0.000895677,0.008040649
5/26/10,-0.00418105,-0.01607385,0,-0.001238985,0.004972156,-0.01118568,-0.002099044
5/27/10,0.03495803,0.05596102,0.05782867,-0.003845647,0.006332865,0.03778276,0.05490115
5/28/10,-0.01067113,-0.01974978,-0.01495611,0.001992479,0.002359936,-0.00588621,-0.01276178
6/1/10,-0.02068105,-0.01141706,-0.01780106,0.000796703,0.002155058,-0.009210487,-0.02080385
6/2/10,0.02603314,0.03057064,0.03544771,-0.000871944,-0.004719258,0.02368304,0.01959573
6/3/10,0.00532291,-0.005273561,-0.0041184,-0.001122009,0.008396705,0.009513483,-0.002832276
6/4/10,-0.03513945,-0.04075545,-0.03308345,0.002745801,-0.004702227,-0.03421503,-0.05660379
6/7/10,-0.0162615,-0.01485321,-0.01390004,0.003111775,-0.00324805,-0.01824025,-0.005376344
6/8/10,0.008553419,0.016129,0.02168607,-0.00037224,-0.002468648,-0.001807134,0.01794599
6/9/10,-0.004609144,-0.002760522,-0.006898337,0,0.003365709,-0.008372911,0.005947297
6/10/10,0.03074643,0.04221458,0.0312583,-0.004096254,0.004735554,0.02852579,0.04328546
6/11/10,0.006109616,0.002324027,0.006994831,0.001620307,0.003633177,0.009540721,0.01194091
6/14/10,0.000178573,0.005631006,-0.000771772,0.000248838,0.002837305,-0.000219743,0.01239998
6/15/10,0.02249997,0.03162052,0.03038106,-0.001741719,0.003024366,0.02681902,0.02232321
6/16/10,-0.001047809,-0.002554276,-0.001249356,0.002367927,0.002139881,0.004067704,-0.009082149
6/17/10,0.001748225,0.001280439,-0.003502612,0.002735313,0.002038233,0.003198245,0.002145098
6/18/10,0.000698096,-0.001278802,0.00577453,-0.000371963,0.004649393,0.000835298,-0.003113443
6/21/10,-0.003836785,0.000960329,0.01847224,0.000248036,0.002699564,-0.008510671,-0.007807881
6/22/10,-0.01715685,-0.0127918,-0.01887256,0.002356181,-0.002403846,-0.007725253,-0.02970691
6/23/10,-0.003918796,0.005830852,0.004496635,0.002474291,0.000963841,-0.004109049,0.002635869
6/24/10,-0.01575461,-0.01739127,-0.01492162,-0.001357529,-0.003081365,-0.01520089,-0.02097068
6/25/10,0.005112265,0.005899715,0.01110827,0.00123577,-0.000289759,-0.001764014,0.0252346
6/28/10,-0.003360537,-0.007494345,-0.005243423,0.001851414,0.00289858,-0.003534346,-0.01179817
6/29/10,-0.03144085,-0.03611289,-0.03840358,0.002340796,-0.000481725,-0.03857242,-0.03272952
6/30/10,-0.01091453,-0.004087222,-0.008352902,0.00024578,0.001638537,-0.01521789,-0.01064056
7/1/10,-0.004375943,0.01162791,0.006054212,0.000484839,-0.00199188,-0.002809621,-0.003441597
7/2/10,-0.004777374,-0.00202838,0.002093093,-0.000615877,0.001065381,-0.002817538,-0.01921008
7/6/10,0.003072194,0.01964769,0.01723237,0.002464838,0.001547949,0.003060919,-0.02222708
7/7/10,0.03254205,0.03222589,0.01950724,-0.001229389,0.003960623,0.0319249,0.04861579
7/8/10,0.009825781,0.01158676,0.006545778,-0.000738522,0.004714691,0.005459547,0.01244898
7/9/10,0.007710632,0.000636349,0.01250625,-0.001108696,0.002202675,0.009502221,0.01272
7/12/10,0.000364373,-0.00286169,-0.007658137,0.000370038,-0.002962305,0.002913516,0.003139998
7/13/10,0.01639049,0.01753824,0.0119493,-0.001725831,0.008338152,0.01296094,0.02462438
7/14/10,-0.000179218,0.001253554,-0.001476048,0.002593221,0.001425734,0.005073892,-0.005906255
7/15/10,0.000896044,0.006572741,-0.002463623,0.000985272,-0.001328772,0.0008779,-0.003380473
7/16/10,-0.02900625,-0.03233828,-0.02766122,0.003322312,0.003516395,-0.02763154,-0.03237744
7/19/10,0.005716418,0.007390731,0.01270003,-0.001103801,0.001610056,0.008570164,0.01232211
7/20/10,0.0115511,0.005741636,0.019062,-0.000122707,0.001796471,0.01207507,0.01867785
7/21/10,-0.01250677,-0.01776091,-0.008860462,0.003560915,0.00377538,-0.01369861,-0.02080763
7/22/10,0.02220997,0.03454962,0.02607398,-0.001101235,0.005171632,0.02531364,0.03745009
7/23/10,0.01023523,0.0109238,0.007986492,-0.001714838,0.001964444,0.006336048,0.01267491
7/26/10,0.01226453,0.007718432,0.006242456,0.000490809,0.000373456,0.008250048,0.02513262
7/27/10,-0.001229143,0.003063796,-0.002386029,-0.000490568,0.005412989,-0.000430673,-0.000195318
7/28/10,-0.007032375,-0.006414261,-0.004783563,0.001717784,-0.001485228,-0.00797068,-0.001953858
7/29/10,-0.005134577,0.004611175,0.002883896,0.001102449,0.00120849,-0.007383282,-0.008418174
7/30/10,0.00106783,-0.000917955,0.003354886,0.001468189,-0.00046421,0.002187755,0.005922986
8/2/10,0.02151109,0.03277181,0.02600909,-0.000214612,0.004409809,0.01877312,0.0335623
8/3/10,-0.005395015,-0.0017794,-0.004865095,0.002757334,0.006407232,-0.004285343,-0.009684739
8/4/10,0.007873962,-0.000891229,0.00327484,-0.002016417,0.002398986,0.01007098,0.007094898
8/5/10,-0.002083315,0.000892024,-0.003497266,0.001591933,0.001472788,-0.002300863,-0.01256664
8/6/10,-0.003653429,0.00297084,-0.002339782,0.002934318,0.005147036,-0.001494843,-0.004627876
8/9/10,0.005238331,0.002665882,0.005628557,-0.001219048,0.003931971,0.006843531,0.01142968
8/10/10,-0.006253268,-0.00709004,-0.01399259,0.00207492,0.000819713,-0.008655505,-0.009768211
8/11/10,-0.02954027,-0.04671228,-0.02956481,0.000730879,-0.001183084,-0.02726443,-0.02495166
8/12/10,-0.005583598,-0.000624234,0.000974919,-0.001825724,-0.000911148,-0.007929528,-0.01249754
8/13/10,-0.003803642,-0.004059996,0.005843722,0.002804484,0.000911979,-0.007104789,0
8/16/10,-0.000909077,0.007525923,0.007988332,0.003769518,0.001621881,0.001788864,-0.000803477
8/17/10,0.0141947,0.01182687,0.01104705,-0.001453698,0.006113065,0.01276791,0.02291917
8/18/10,0.002332695,0.00061521,-0.001662701,-0.000606612,0.003074177,0.003923071,0.000884398
8/19/10,-0.01754385,-0.01321858,-0.007137741,0.002306415,0.003695656,-0.01514816,-0.02542952
8/20/10,-0.003462143,-0.01214951,-0.00119816,-0.00133221,0.001975763,0.00133744,-0.003223853
8/23/10,-0.005302562,-0.001576766,-0.008877134,0.000606392,0.001165163,-0.009795161,-0.005255754
8/24/10,-0.01433828,-0.01547694,-0.01089326,0.003514736,-0.003133379,-0.01866003,-0.00406423
8/25/10,0.003170496,0.000320829,-0.004405294,-0.00132851,-0.003143228,0.009621951,0.01591517
8/26/10,-0.006135003,-0.000320726,-0.007128833,0.000846532,-0.004864873,-0.01202629,-0.006025291
8/27/10,0.01720916,0.02053254,0.02030205,-0.004591649,-0.002896974,0.01217269,0.016569
8/30/10,-0.01461938,-0.0132034,-0.01480225,0.004491415,-0.001361917,-0.01043792,-0.007752001
8/31/10,0.000279918,0.00286716,0.004926127,0.001691835,0,-0.003439613,0.007612201
9/1/10,0.02929104,0.0352605,0.03333335,-0.003185135,0.006036769,0.02991255,0.03260436
9/2/10,0.01051299,0.005216268,0.000474394,-0.001941792,-0.000725904,0.01117069,0.01270697
9/3/10,0.01327357,0.009462802,0.01114275,-0.001823949,0.00104427,0.01657092,0.01463879
9/7/10,-0.01079838,-0.01270028,-0.0135991,0.004263688,-0.004399298,-0.006737613,-0.01536443
9/8/10,0.00518964,0.007044396,0.01022107,-0.002789948,-0.008746347,0.01203499,0.002093256
9/9/10,0.004984914,0.008819863,0.004941155,-0.003770801,0.002481587,0.003891899,-0.01158376
9/10/10,0.004251512,0.0027133,0.005151047,-0.001220983,-0.001742023,0.003661386,0.005379493
9/13/10,0.01270067,0.01834037,0.0209644,0.002567226,0.003857511,0.01394853,0.01643411
9/14/10,-0.000174156,0.006200263,0.000456232,0.001463177,-0.001280873,0.004232821,-0.003760048
9/15/10,0.003310081,0.001173624,0.00068421,-0.000973995,0.003847546,0.006322429,0.008680865
9/16/10,-0.000347291,-0.005568542,-0.004557902,-0.001584459,-0.000273762,0.003979029,-0.005238589
9/17/10,0.000521084,-0.007368111,-0.000457886,0.000976585,-0.00045644,0.003474141,0.003009285
9/20/10,0.01649307,0.01900236,0.016033,0.000731678,-0.000182618,0.01739556,0.02437651
9/21/10,-0.002391108,0,-0.000676257,0.003655899,0.001187406,-0.000202727,-0.01464395
9/22/10,-0.005307334,-0.00087409,0.000225543,0.000849923,0.003101873,-0.002662865,-0.01356127
9/23/10,-0.008605852,-0.01108198,-0.005412758,0.000242589,0.00081859,-0.000410771,-0.02467039
9/24/10,0.02112851,0.0277204,0.01746033,-0.002304364,0.000181722,0.02034111,0.02803626
9/27/10,-0.004272044,-0.0045911,-0.002005798,0.004254783,0.005360749,-0.005436981,-0.01231523
9/28/10,0.005628953,0.006053702,0.006699488,0.002178917,0.001626754,-0.00040495,0.004028373
9/29/10,-0.001672405,-0.002005722,0.003549242,-0.001087136,0.00171429,-0.001620377,-0.007833394
9/30/10,-0.00222224,-0.008900412,0.004862896,-0.000483595,0.00261215,-0.004463405,0.002888533
10/1/10,0.004454379,0.01129778,0.01561811,-0.000808939,0.001216552,-0.001222771,0.004992287
10/4/10,-0.008869187,-0.01317671,-0.000866301,0.002549461,-0.000360369,-0.01081409,0.009170798
10/5/10,0.02082256,0.02757622,0.01474096,0.000242149,0.006849335,0.02433994,0.01590307
10/6/10,-0.001011486,0.007344585,0.001922669,0.002300272,0.002595783,-0.008658887,-0.005404415
10/7/10,-0.001333084,-0.001682596,-0.009594899,0.001691018,0.000535645,0.003656313,0.002810596
10/8/10,0.006742064,0.00617981,0.01054893,-0.001205818,0.003569211,0.006881201,0.002802648
10/11/10,0.001510513,-0.001395847,-0.000426086,-0.000362173,0.004089972,0.000402019,-0.000186293
10/12/10,0.003519405,-0.001956939,-0.004156004,-0.000966206,0.00168248,0.006831428,0.007081645
10/13/10,0.007848988,0.01120442,0.01573035,0.001571534,0.004243243,0.008181997,0.01036265
10/14/10,-0.002651199,0.006648246,0.001264251,-0.003862398,-0.00519363,-0.001979459,-0.002564091
10/15/10,0.000830754,-0.001651111,-0.002104425,-0.002302223,0.000442398,0.02122181,-0.001285341
10/18/10,0.005478055,0.006063981,-0.000632619,0.00376494,-0.005749106,-0.003690084,0.01287003
10/19/10,-0.01452866,-0.02712333,-0.03080817,0.001451847,-0.001601284,-0.009356717,-0.01234344
10/20/10,0.01005197,0.01943122,0.01698234,-0.000362435,-0.000534663,0.007280577,0.02187095
10/21/10,0.001658625,-0.005248686,-0.001016926,-0.00084602,0.00026744,0.001953551,-0.001079093
10/22/10,0.002980631,0.002221656,0.002518089,-0.000604759,0.001782572,0.006823912,0.000540129
10/25/10,0.003301977,0.003879174,0.01090214,0.000605125,0.006049825,0.004841208,0.001799505
10/26/10,-0.00016459,-0.007176327,0,-0.002782094,-0.00141496,0.002698003,-0.007185157
10/27/10,-0.001974966,-0.009730394,-0.01649403,-0.002062176,-0.003276613,0.003075146,-0.007056258
10/28/10,0,0.00814152,0.005160217,0.003403506,0.00088848,0.002107695,-0.006195338
10/29/10,0.001319291,0.000278427,0.002566822,0.001817007,0.003240105,-0.002294435,0.000183321
11/1/10,0.000164663,-0.004175883,0.01045448,-2.30E-05,0.000468866,0.000766595,0.008615972
11/2/10,0.007903829,0.01621465,0.01182427,0.00169758,0.003107575,0.01072381,0.006906599
11/3/10,0.0040843,0.007978017,0.006886516,0.001089412,0.005045138,0.004547209,0
11/4/10,0.01952491,0.02265289,0.02217616,0.00314392,0.005107831,0.01225948,0.02310467
11/5/10,0.004468541,-0.004270079,-0.00162202,-0.004218882,-0.004030484,0,0.01076218
11/8/10,-0.00127102,-0.005092534,-0.00487412,0.000242061,-0.005014513,0.001257706,-0.00541109
11/9/10,-0.007795127,-0.0107758,-0.0108163,-0.005082878,-0.008930169,-0.005350053,-0.04054056
11/10/10,0.004329012,0.003267945,0.005364108,-0.000364904,-0.001248991,0.004957893,0.01243827
11/11/10,-0.002713892,-0.007871903,-0.007592837,0.000365038,-0.002054451,-0.006143569,-0.007949389
11/12/10,-0.01264608,-0.00930233,-0.02357319,-0.004500702,-0.008055868,-0.01639037,-0.009287895
11/15/10,-0.001459146,0.001657039,-0.001270677,-0.004765389,-0.009023642,-0.003713573,-0.009558831
11/16/10,-0.01591167,-0.0250896,-0.02671752,0.00331497,-0.006829357,-0.01653441,-0.0343356
11/17/10,0.001649868,0.005938888,0.004357232,0.000244697,0.006784614,0.002915407,0.007687902
11/18/10,0.01408334,0.02473998,0.02277664,0,0.003642669,0.01608531,0.008964357
11/19/10,0.003979579,0.000548709,0.001272483,0.000244731,-0.005897845,0.00076294,0.005292982
11/22/10,0.000161759,-0.0106937,-0.002118163,0.002935395,0.004563709,0.008385718,0.002632557
11/23/10,-0.01423489,-0.03076498,-0.03205269,0.000243862,-0.009085953,-0.01587602,-0.007876934
11/24/10,0.01608139,0.01587075,0.0220395,-0.004754931,-0.002659095,0.02016515,0.0192816
11/26/10,-0.006782916,-0.01505981,-0.02156423,0.002327606,-0.002482271,-0.002861454,-0.00204
11/29/10,-0.001463417,-0.01057453,0.005701801,0.000733287,-0.002765005,-0.004493259,-0.000557565
11/30/10,-0.006187935,-0.01328709,-0.006977752,0.000366468,-0.005545272,-0.01223214,-0.004462586
12/1/10,0.02146488,0.0298595,0.03008342,-0.006108207,0.004076844,0.02121531,0.005790018
12/2/10,0.01283284,0.02103462,0.01577492,-0.000862171,0.006506757,0.0101523,0.01541322
12/3/10,0.003167576,0.008073523,0.003357814,0.00160253,0.005818294,0.002605609,-0.000182921
12/6/10,-0.000315764,-0.005247131,-0.000418332,0.003323036,0.004039985,-0.000464038,0.002012084
12/7/10,0.001105491,0.001943356,-0.004603499,-0.007237443,-0.004481005,0.000650011,0.002190631
12/8/10,0.002839569,0.003324991,-0.006096298,-0.005189647,-0.01019659,0.003711967,-0.01475412
12/9/10,0.003618052,0.001104693,-0.002326578,0.000869453,0.003062662,0.001016947,-0.00887409
12/10/10,0.00642633,0.003310315,0.004452044,-0.003226634,-0.00277575,0.006650053,0.006528604
12/13/10,0.000311545,0.01072311,0.005276488,0.002614531,-0.004546278,-0.003578304,0.001667905
12/14/10,0.000311329,0.002176329,0.000997283,-0.00633307,0,0.001749562,-0.009805713
12/15/10,-0.004357958,-0.01330081,-0.01462959,-0.003124219,-0.00717685,-0.004320261,-0.009529188
12/16/10,0.005955865,0.00412659,0.005747136,0.002256491,-0.006947032,0.007754837,0.001697796
12/17/10,0.001926941,-0.004931515,-0.000899461,0.006128899,0.001796204,0.000885281,0.008286298
12/20/10,0.002559146,0.002202694,-0.002912689,0.000621524,0.005095791,0.000733693,0.01195367
12/21/10,0.006033407,0.007142811,0.01295944,0.001118201,0.005257699,0.006048351,0.01052048
12/22/10,0.003782893,0.003164198,0.003880011,-0.001116952,0.001587729,-9.11E-05,0.007671199
12/23/10,-0.001386169,-0.001393124,-0.001487772,-0.001118106,0.000932474,-0.002605407,-0.004531448
12/27/10,0.000616917,-0.001116097,-0.001915712,0.00277151,-0.000279474,0.000511488,0.01229064
12/28/10,0.000924864,-0.000279283,0.00085308,-0.006496805,-0.001300303,-0.001825859,0.004000022
12/29/10,0.001539859,0.008941037,0.01214574,0.005910479,-0.001686818,0.002195038,0.001992043
12/30/10,-0.00123004,-0.003877025,0.007157898,0.000125042,0.000750979,-0.002372715,0.002710965
12/31/10,-0.000461804,0.005004178,0.006396316,0.003374958,0.004408604,-0.003658997,-0.001982708
1/3/11,0.01031878,0.008022049,0.009845034,-0.001245777,0.004202437,0.01560783,0.01860218
1/4/11,-0.001981665,-0.003018573,0.003907907,0.000124762,0.006137856,-0.000813632,-0.01914897
1/5/11,0.005498711,-0.005505113,-0.003687775,-0.004365159,-0.005730684,0.008594994,0.003615343
1/6/11,-0.002278619,-0.008856897,-0.008842285,0.00087686,-0.007715923,0.003229216,-0.009366003
1/7/11,-0.002283823,-0.003351096,-0.009336115,0.003785956,0.002061094,-0.000894121,0.000363645
1/10/11,0.000763056,-0.002801863,-0.01026182,0.002337832,-0.002524277,0.003758778,-0.000181791
1/11/11,0.00396454,0.006743514,0.01121461,-0.001990248,0.002718164,0.001426498,-0.002181402
1/12/11,0.008961178,0.02121123,0.02280812,-0.000623246,0.004767195,0.007033484,0.00419019
1/13/11,-0.001505321,0.004099522,-0.01121114,0.003117985,0.001953662,0.000353646,0.003265608
1/14/11,0.006482742,0.005443575,0.002596618,-0.001367657,0.001299902,0.007512138,0.006690758
1/18/11,0.002546408,0.006497068,-0.000154769,-0.000996039,-0.001854571,0.002807015,0.008622299
1/19/11,-0.01195283,-0.005110237,-0.008255965,0.001246242,-0.003158643,-0.01137162,-0.01317901
1/20/11,-0.0030243,-0.008651081,-0.008740857,-0.003734073,-0.003541518,-0.007078353,0.000180443
1/21/11,0.001668445,0.005454071,-0.009867756,0.001998951,-0.001028812,-0.007663523,0.000721778
1/24/11,0.005602707,0.008950416,0.006785405,-0.00012462,0.002808754,0.01382903,0.00504873
1/25/11,0.000602218,-0.000537647,-0.005897194,0.002618769,-0.000746913,0.001461478,0.01166124
1/26/11,0.005718659,0.004841321,0.009322004,-0.003482572,-0.000186832,0.00526247,0.00159603
1/27/11,0.002992622,0.002408998,-0.003358519,0.001996955,-0.003457646,0.006158692,0.01575778
1/28/11,-0.01790239,-0.02323095,-0.03096043,0.002117566,-0.00740811,-0.02535853,-0.01655919
1/31/11,0.006531981,0.009568028,0.01043259,-0.001367317,0.001133706,0.004844795,0.01329316
2/1/11,0.01645029,0.02437047,0.02151,-0.001927412,0.00457233,0.01874999,0.002448893
2/2/11,-0.001187852,-0.000528693,-0.007770126,-0.001125517,0.001320749,-0.001665161,0
2/3/11,0.002229843,0.000264436,-0.000870027,-0.003380547,-0.002543778,0.001799615,0.002791831
2/4/11,0.002818191,-0.001189798,-0.000424819,-0.003391918,-0.006045144,0.005564581,-0.007308195
2/7/11,0.006655775,0.003309067,-0.002804929,0.000125987,-0.003516134,0.004793055,0.009815975
2/8/11,0.004995651,0.005276964,-0.002727629,-0.003150996,0.003147071,0.00650477,0.004339525
2/9/11,-0.002558524,-0.002099686,-0.01944444,0.002402358,-0.004753303,-0.001637246,0.00069134
2/10/11,0.001099371,-0.007101538,-0.01002395,-0.00315338,-0.002483543,0.001570855,0.004145041
2/11/11,0.006588535,0.000529814,0.01089586,0.003416478,0.001436383,0.007221501,0.006535966
2/14/11,0.002618186,0.001059066,-0.000544316,0.001134884,-0.002390514,0.002395674,0.000170853
2/15/11,-0.003191661,-0.002644863,0.001960787,0.001385573,-0.000287537,-0.001365685,-0.003758712
2/16/11,0.006549332,0.01233095,0.008914978,0.000377343,0.002013414,0.00651283,0.002229416
2/17/11,0.003614806,0.004846139,0.004525842,0.001508899,0.00612381,-0.00035665,0.001026718
2/18/11,0.001872889,0.003388975,0.006114564,0,0.002757974,-0.002208649,0.003931616
2/22/11,-0.02142649,-0.02883867,-0.0333724,0.003766421,-0.006069797,-0.02894604,-0.008683778
2/23/11,-0.00837619,0,-0.000882438,-0.00012501,-0.001049624,-0.008241232,-0.008416381
2/24/11,0.000148111,0.000802536,0.002207959,0.001000678,0.001050727,0.005215668,-0.007621664
2/25/11,0.01255747,0.01309815,0.01371451,0.002749328,0.005438928,0.01398297,0.01954964
2/28/11,0.005450851,0.01002631,0.008638937,0.001370895,0.000759174,0.002062451,0.02482453
3/1/11,-0.01688249,-0.01462899,-0.01034259,-0.000478942,0.000474766,-0.01607961,-0.02973603
3/2/11,0.00207253,0.004772012,0.01393423,-0.001997454,0.001427833,0.00527796,-0.009125389
3/3/11,0.01817101,0.01398414,0.01868153,-0.004002998,0,0.01968849,0.01442227
3/4/11,-0.006674392,-0.009627867,-0.001053947,0.003391065,0.005038084,-0.005105992,-0.00959235
3/7/11,-0.009056424,-0.01077246,-0.01202785,-0.000125199,0.002364513,-0.01341269,-0.007263891
3/8/11,0.008991755,0.003452782,0.01110637,-0.000876311,0.002358936,0.004021674,0.01411146
3/9/11,-0.001460898,-0.001058685,0.000211202,0.001754159,0.000188239,-0.006792048,-0.001030709
3/10/11,-0.01916602,-0.02411234,-0.02766626,0.004627927,-0.00071526,-0.01560581,-0.0153053
3/11/11,0.006712365,0.001357568,0.007167637,0.000124529,0.000621567,0.006234455,0.0100769
3/14/11,-0.006074916,-0.01816708,0.007548033,0.000995915,-0.002541384,-0.003540463,-0.009976372
3/15/11,-0.01058436,-0.02209332,-0.01583908,0.000621756,-0.001226808,-0.0142121,-0.005239246
3/16/11,-0.01732713,-0.03021744,-0.02163982,0.004722809,-0.004346174,-0.0241485,-0.01474719
3/17/11,0.01149954,0.03232384,0.01367118,-0.001483126,0.004744734,0.00923361,0.007662158
3/18/11,0.004699069,0.01579683,0.003070246,-0.00012514,0.000377795,-0.002253079,0.01007957
3/21/11,0.01569102,0.0249931,0.01792741,-0.002849656,0.004154101,0.01928373,0.01083683
3/22/11,-0.003267992,-0.002709252,0.000966456,-0.000372843,-9.40E-05,-0.001891884,-0.006390819
3/23/11,0.002384555,5.43E-05,0.01298143,-0.000372887,0.001222425,0.005686409,-0.0109813
3/24/11,0.009515304,0.01385875,0.01228557,-0.001616479,0.000845195,0.01777063,0.004229783
3/25/11,0.003578779,-0.01232921,0,-0.001370041,-0.000656842,0.002469125,0.007757086
